30
43
42
40
23
38
21
32
35
55
41
50
50
20
50
42
50
32
35
39
31
28
23
20
29
35
38
20
25
33
35
28
28
36
25
40
37
49
40
38
50
40
42
47
55
50
28
28
23
28
36
27
25
34
38
44
43
45
44
47
47
28
36
25
32
32
26
40
37
37
29
44
39
35
25
25
30
23
37
41
31
40
44
42
52
47
45
22
30
32
21
41
42
40
24
45
40
40
35
26
36
40
38
51
48
51
55
39
39
35
21
22
45
28
47
36
40
30
19
37
45
55
54
45
45
37
33
35
35
34
33
27
30
40
30
32
34
32
42
40
35
28
26
40
33
40
33
33
46
27
37
20
30
40
35
38
32
31
31
25
50
35
34
42
42
43
43
43
37
40
35
39
34
38
30
22
30
20
35
35
35
42
45
40
50
40
35
32
34
35
35
41
35
36
41
45
41
54
54
50
47
45
32
54
55
54
50
33
30
29
33
45
45
15
28
33
22
43
43
43
52
43
55
49
53
46
26
25
30
39
34
31
22
27
25
31
40
50
40
40
33
33
25
35
40
40
40
35
50
28
28
21
41
32
33
45
36
43
35
40
27
45
31
28
40
42
38
39
40
40
42
46
46
44
49
30
30
55
40
15
15
15
50
35
40
34
36
25
55
35
32
51
50
25
40
52
36
55
53
50
27
55
45
50
39
43
26
53
30
33
47
45
33
39
51
40
30
47
46
34
40
44
47
55
54
34
42
40
30
43
30
29
39
22
30
34
50
40
26
25
41
48
38
29
29
35
38
41
52
30
42
30
31
46
40
46
42
47
38
27
38
40
27
35
49
44
35
25
36
31
51
40
40
52
37
33
53
52
44
47
29
43
29
42
39
39
33
47
33
30
40
51
34
51
35
43
30
30
15
45
55
50
31
54
53
48
40
39
30
39
31
33
12
32
27
24
38
50
55
41
45
45
45
51
19
45
55
35
50
33
45
38
25
48
26
30
52
33
31
45
24
35
33
31
36
48
27
50
32
39
26
28
47
47
32
51
21
39
27
42
28
50
45
50
30
49
50
50
51
35
54
52
53
51
47
42
30
43
35
38
53
30
32
40
42
32
42
28
34
30
46
40
40
20
31
31
16
43
46
34
16
47
44
51
52
45
40
49
33
52
39
53
41
55
13
46
25
37
26
50
46
29
34
38
36
29
32
37
33
43
33
45
50
31
38
25
39
43
48
17
15
43
28
27
48
41
24
48
39
38
41
34
43
20
39
42
40
47
18
38
50
37
30
50
27
37
38
43
40
30
39
50
45
50
40
32
35
42
53
53
35
52
18
46
49
40
22
42
35
49
37
35
30
43
48
41
29
41
45
42
27
49
30
28
35
48
48
37
45
52
44
47
27
45
47
36
55
35
40
35
42
50
42
38
40
31
33
42
21
38
40
41
45
21
47
34
50
26
37
37
44
47
24
38
51
30
30
40
25
40
30
29
55
54
32
48
55
31
28
51
38
47
25
31
43
35
32
42
45
55
44
45
31
52
45
42
39
35
32
34
34
24
28
30
50
16
40
46
37
29
36
31
24
50
35
45
50
33
48
27
32
35
29
16
27
38
28
45
45
40
40
31
26
49
49
39
49
31
47
43
41
31
41
42
41
39
15
50
55
42
40
36
54
50
44
46
44
52
55
42
44
51
46
42
40
51
38
51
46
50
49
43
49
44
51
27
29
23
50
36
36
31
33
47
33
50
40
50
41
22
53
42
30
23
51
32
17
41
31
42
38
37
36
52
50
42
35
50
40
55
45
55
31
35
25
37
50
47
47
29
31
41
33
37
46
35
35
41
46
45
40
30
22
47
29
42
54
53
46
32
51
54
39
28
45
46
47
22
42
35
49
44
37
50
41
50
45
38
35
24
31
34
39
19
15
50
50
40
38
45
43
37
34
32
45
48
47
33
44
44
44
51
41
40
35
53
41
50
46
44
46
42
40
40
41
44
38
25
43
39
47
46
32
31
45
36
49
35
39
44
43
44
39
32
25
54
50
35
55
36
41
40
50
45
40
35
50
25
25
42
26
26
39
44
39
48
41
35
46
39
36
40
37
55
36
45
53
33
49
37
21
37
47
46
46
46
43
50
33
45
46
43
44
39
54
28
49
34
37
52
55
41
39
39
51
24
24
43
30
35
50
50
50
30
41
23
52
20
47
47
42
51
43
43
35
45
46
32
35
38
30
55
42
34
48
45
46
53
44
45
35
45
45
44
18
53
43
50
45
50
